id,label,parent.purl,entity.weight,entity.type
ico.ICO_0000223,consent power role,ICO,0.125,obo.BFO_0000002
ico.ICO_0037261,act of storing,ICO,0.2,obo.BFO_0000003
ico.ICO_0037262,act of data sharing,ICO,0.2,obo.BFO_0000003
ico.ICO_0561613,human subject-specified contact person role,ICO,0.14285714285714285,obo.BFO_0000002
ico.ICO_0561614,contact person role,ICO,0.16666666666666666,obo.BFO_0000002
obo.OMIABIS_0001026,medical record,OMIABIS,0.16666666666666666,obo.BFO_0000002
PATO.PATO_0001025,pressure,PATO,0.2,obo.BFO_0000002
resource.SIO_000184,legal name,SIO,0.125,obo.BFO_0000002
oboInOwl.DbXref,oboInOwl.DbXref,oboInOwl,0.14285714285714285,obo.BFO_0000002
oboInOwl.Definition,oboInOwl.Definition,oboInOwl,0.14285714285714285,obo.BFO_0000002
oboInOwl.Subset,oboInOwl.Subset,oboInOwl,0.14285714285714285,obo.BFO_0000002
oboInOwl.Synonym,oboInOwl.Synonym,oboInOwl,0.14285714285714285,obo.BFO_0000002
oboInOwl.SynonymType,oboInOwl.SynonymType,oboInOwl,0.14285714285714285,obo.BFO_0000002
