id,label,parent.purl,entity.weight,entity.type
obo.OBI_0000869,polyA RNA extract,OBI,0.1111111111111111,obo.BFO_0000002
obo.OBI_0000873,pre-mortem specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0000876,cytoplasmic RNA extract,OBI,0.1111111111111111,obo.BFO_0000002
obo.OBI_0000880,RNA extract,OBI,0.125,obo.BFO_0000002
obo.OBI_0000888,nuclear RNA extraction,OBI,0.1,obo.BFO_0000003
obo.OBI_0000895,total RNA extract,OBI,0.1111111111111111,obo.BFO_0000002
obo.OBI_0000899,organellar RNA extract,OBI,0.1111111111111111,obo.BFO_0000002
obo.OBI_0000902,post mortem specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0000908,labeled DNA extract,OBI,0.1111111111111111,obo.BFO_0000002
obo.OBI_0000909,cloacal specimen,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0000914,nasopharyngeal aspirate specimen,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0000915,freezing storage,OBI,0.14285714285714285,obo.BFO_0000003
obo.OBI_0000917,nasal swab specimen,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0000921,labeled RNA extract,OBI,0.1111111111111111,obo.BFO_0000002
obo.OBI_0000922,frozen specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0000924,labeled specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0000927,lyophilization storage,OBI,0.14285714285714285,obo.BFO_0000003
obo.OBI_0000932,material separation device,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0000950,paraffin specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0000953,processed specimen,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0000965,lyophilized specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0000968,device,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0000971,fresh specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0000977,paraffin storage,OBI,0.14285714285714285,obo.BFO_0000003
obo.OBI_0000981,agar stab specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0001000,questionnaire,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0001003,agar stab storage,OBI,0.14285714285714285,obo.BFO_0000003
obo.OBI_0001010,nucleic acid extract,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0001051,DNA extract,OBI,0.125,obo.BFO_0000002
obo.OBI_0001143,labeled nucleic acid extract,OBI,0.125,obo.BFO_0000002
obo.OBI_0001468,cell specimen,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0001472,specimen with known storage state,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0001479,specimen from organism,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0001506,specimen with pre- or post-mortem status,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0001622,investigation title,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0001909,conclusion based on data,OBI,0.2,obo.BFO_0000002
obo.OBI_0001912,cell freezing medium,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0001931,scalar value specification,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0001933,value specification,OBI,0.2,obo.BFO_0000002
obo.OBI_0001936,molecular-labeled material,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0002123,IHC slide staining,OBI,0.14285714285714285,obo.BFO_0000003
obo.OBI_0002124,H&E slide staining,OBI,0.14285714285714285,obo.BFO_0000003
obo.OBI_0002125,H&E-stained fixed tissue slide specimen,OBI,0.1111111111111111,obo.BFO_0000002
obo.OBI_0002126,IHC-stained fixed tissue slide specimen,OBI,0.1111111111111111,obo.BFO_0000002
obo.OBI_0002127,single cell specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002500,amniotic fluid specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002501,bile specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002502,cerebrospinal fluid specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002503,feces specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002504,digestive system fluid or secretion specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002505,milk specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002506,pericardial fluid specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002507,saliva specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002508,sputum specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002509,sweat specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002510,synovial fluid specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002511,vitreous humor specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002512,bone marrow specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002513,placenta specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002514,peritoneal fluid specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002515,pleural fluid specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002516,brain specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002517,hair specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002518,prostate gland specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002519,skeletal muscle tissue specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002520,heart specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002521,renal medulla specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002522,adrenal gland specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002523,breast specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002524,urinary bladder specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002525,tibial artery specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002526,skin of body specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002527,pancreas specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002528,stomach specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002529,pituitary gland specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002530,adipose tissue specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002531,cortex of kidney specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002532,esophagus mucosa specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002533,colon specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002534,lung specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002535,esophagus muscularis mucosa specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002536,cerebral cortex specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002537,thyroid gland specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002538,cerebellum specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002539,tibial nerve specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002540,coronary artery specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002541,spleen specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0002542,aorta specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0100016,blood plasma specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0100017,blood serum specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0100026,organism,OBI,0.2,obo.BFO_0000002
obo.OBI_0100051,specimen,OBI,0.2,obo.BFO_0000002
obo.OBI_0100060,cultured cell population,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0100066,organ section,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0100067,bronchial alveolar lavage,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0302716,pool of specimens,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0302884,extraction,OBI,0.14285714285714285,obo.BFO_0000003
obo.OBI_0302885,filtration,OBI,0.14285714285714285,obo.BFO_0000003
obo.OBI_0302886,centrifugation,OBI,0.14285714285714285,obo.BFO_0000003
obo.OBI_0302887,staining,OBI,0.16666666666666666,obo.BFO_0000003
obo.OBI_0302893,storage,OBI,0.16666666666666666,obo.BFO_0000003
obo.OBI_0400106,centrifuge,OBI,0.125,obo.BFO_0000002
obo.OBI_0400168,microtome,OBI,0.125,obo.BFO_0000002
obo.OBI_0500000,study design,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0500026,eligibility criterion,OBI,0.16666666666666666,obo.BFO_0000002
obo.OBI_0500027,inclusion criteria,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0500028,exclusion criterion,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_0600005,collecting specimen from organism,OBI,0.16666666666666666,obo.BFO_0000003
obo.OBI_0600014,material component separation,OBI,0.16666666666666666,obo.BFO_0000003
obo.OBI_0600024,maintaining cell culture,OBI,0.16666666666666666,obo.BFO_0000003
obo.OBI_0600036,establishing cell culture,OBI,0.16666666666666666,obo.BFO_0000003
obo.OBI_0600038,addition of molecular label,OBI,0.16666666666666666,obo.BFO_0000003
obo.OBI_0600044,lavage,OBI,0.14285714285714285,obo.BFO_0000003
obo.OBI_0600052,dialysis,OBI,0.14285714285714285,obo.BFO_0000003
obo.OBI_0666666,RNA extraction,OBI,0.1111111111111111,obo.BFO_0000003
obo.OBI_0666667,nucleic acid extraction,OBI,0.125,obo.BFO_0000003
obo.OBI_1000049,whole mount tissue,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_1110041,lymph node cell specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OBI_1110046,organ harvesting,OBI,0.14285714285714285,obo.BFO_0000003
obo.OBI_1110109,target of material addition,OBI,0.2,obo.BFO_0000002
obo.OBI_1110116,splenocyte specimen,OBI,0.14285714285714285,obo.BFO_0000002
obo.OGMS_0000014,clinical finding,OGMS,0.16666666666666666,obo.BFO_0000002
obo.OGMS_0000018,laboratory finding,OGMS,0.14285714285714285,obo.BFO_0000002
obo.OGMS_0000056,laboratory test,OGMS,0.2,obo.BFO_0000003
obo.OGMS_0000060,bodily process,OGMS,0.25,obo.BFO_0000003
obo.OGMS_0000090,treatment,OGMS,0.2,obo.BFO_0000003
obo.OMIABIS_0000050,fixed tissue specimen,OMIABIS,0.14285714285714285,obo.BFO_0000002
obo.OMIABIS_0000052,fixed tissue slide specimen,OMIABIS,0.125,obo.BFO_0000002
obo.OMRSE_00000022,collection of organisms,OMRSE,0.2,obo.BFO_0000002
obo.OMRSE_00000023,collection of humans,OMRSE,0.16666666666666666,obo.BFO_0000002
obo.OMRSE_00000033,aggregate of organizations,OMRSE,0.2,obo.BFO_0000002
obo.PATO_0001237,quality of a single physical entity,PATO,0.2,obo.BFO_0000002
obo.PATO_0001421,alive,PATO,0.16666666666666666,obo.BFO_0000002
obo.PATO_0001422,dead,PATO,0.16666666666666666,obo.BFO_0000002
obo.PATO_0001985,frozen,PATO,0.16666666666666666,obo.BFO_0000002
obo.REO_0000171,molecular label role,REO,0.16666666666666666,obo.BFO_0000002
obo.REO_0000280,molecular label,REO,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0000007,pituitary gland,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0000029,lymph node,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0000173,amniotic fluid,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0000178,blood,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0000310,breast,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0000362,renal medulla,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0000463,organism substance,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0000465,material anatomical entity,UBERON,0.2,obo.BFO_0000002
obo.UBERON_0000477,anatomical cluster,UBERON,0.2,obo.BFO_0000002
obo.UBERON_0000479,tissue,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0000481,multi-tissue structure,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0000945,stomach,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0000947,aorta,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0000948,heart,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0000955,brain,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0000956,cerebral cortex,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0001013,adipose tissue,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0001037,strand of hair,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0001087,pleural fluid,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0001088,urine,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0001089,sweat,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0001090,synovial fluid,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0001134,skeletal muscle tissue,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0001155,colon,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0001225,cortex of kidney,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0001255,urinary bladder,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0001264,pancreas,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0001268,peritoneal fluid,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0001323,tibial nerve,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0001359,cerebrospinal fluid,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0001621,coronary artery,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0001797,vitreous humor,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0001836,saliva,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0001913,milk,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0001970,bile,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0001987,placenta,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0001988,feces,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0002037,cerebellum,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0002046,thyroid gland,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0002048,lung,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0002097,skin of body,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0002106,spleen,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0002367,prostate gland,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0002369,adrenal gland,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0002371,bone marrow,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0002409,pericardial fluid,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0002469,esophagus mucosa,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UBERON_0004648,esophagus muscularis mucosa,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0006911,digestive system fluid or secretion,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0007311,sputum,UBERON,0.14285714285714285,obo.BFO_0000002
obo.UBERON_0007610,tibial artery,UBERON,0.16666666666666666,obo.BFO_0000002
obo.UO_0000003,time unit,UO,0.14285714285714285,obo.BFO_0000002
doap.Version,doap.Version,doap,0.5,doap.Version
oboInOwl.ObsoleteClass,oboInOwl.ObsoleteClass,oboInOwl,0.5,oboInOwl.ObsoleteClass
